Date,News_items
2017-09-03 00:00:00,"['TVS to set up Rs. 1,100 crore Two-wheeler Plant in Mysuru - Star of Mysore', 'How Ashok Leyland developed the Guru - Autocar Professional', 'Best driving routes: Rameshwaram to Dhanushkodi - Overdrive', 'Non-separation of PSLV heat shield can be due to process quality issue, and not a design failure, say space technology experts - The Financial Express', '""No quiero ver a Juana en la cárcel"" - El Mundo']"
2017-09-04 00:00:00,"['Top three reasons to own the 2017 Honda Africa Twin CRF1000L and the Top three reasons not to! - The Financial Express', 'Life on the road: More Americans are embracing RVs as their home - Las Vegas Sun', 'Bandit9 Dark Side Limited Edition Motorcycle Art Elevates Harley 750 - Digital Trends', 'Roku: Great Product, Bad Business? (NASDAQ:ROKU) - Seeking Alpha', '形象、質感兼具的商用夥伴Volkswagen 第四代Caddy Van - 7Car 小七車觀點']"
2017-09-05 00:00:00,"['Royal Enfield has huge headstart over us, says Rajiv Bajaj | Mint - Mint', 'Spec comparison: 2017 Audi Q7 40 TFSI vs Jeep Grand Cherokee Summit vs Mercedes-Benz GLS 400 - Overdrive', '2017 UM Renegade Commando Classic first ride review - Overdrive', 'Be Your Own Captain on This Ocean-Ready Yacht - Robb Report', 'Falmouth home partially swallowed by sinkhole to be demolished - CBC.ca']"
2017-09-06 00:00:00,"['TVS Motor launches new 110 cc motorcycle Star City+ for Rs 50,800 - Business Standard', 'Thailand gets a smashing new commuter called the Honda CB ... - Motoroids', 'Mahindra quits mass-market two-wheeler segment in India, to focus on premium bikes - The Financial Express', 'नए कलर और फीचर्स के साथ लॉन्च हुई टीवीएस Star City Plus, कीमत ... - अमर उजाला', 'Fleur: The Sunseeker 116 yacht packed with entertainment - Boat International']"
2017-09-07 00:00:00,"['New TVS Star City+ variant launched at Rs 50,534 - Autocar India', 'Bimota shuts down its factory - Autocar India', 'Will Xiaomis success in India rub off on Googles Android One with Mi A1 launch? - Zee Business', '1 हजार रुपए महीना में खरीदिए TVS Sport बाइक, 95kmpl का देगी माइलेज - अमर उजाला', 'Michelin Pilot Sport 4 launched: A serious street spec tyre for your performance machine! - The Financial Express']"
2017-09-08 00:00:00,"['TVS Motor unveils premium edition of TVS Victor ahead of festive season - Business Standard', 'TVS Victor Premium Edition launched at INR 55,065 - indianautosblog.com', ""Flipkart announces annual 'Big Billion Days' sale on Sept 20-24 - Business Standard"", 'Ess Dee chairman Sudip Dutta arrested - Business Standard', 'Key industry ministers use SIAM platform to urge domestic automakers to think global - Autocar Professional']"
2017-09-09 00:00:00,"['TVS launches Victor Premium Edition at Rs 55,065 - Autocar India', 'Royal Enfield Classic 350, 500 get new variants - Autocar India', 'Mahindra launches e-rickshaw e-Alpha Mini at₹1.12 lakh - HT Auto', 'Book Excerpt: Have a Safe Journey, first anthology on road safety in India - Hindustan Times', 'Royal Enfield Classic 500 2017 Stealth Black Bike Photos - Overdrive']"
2017-09-10 00:00:00,"['BMW X7i: It’s big, it’s a plug-in hybrid and it doesn’t look like a BMW at all! - The Financial Express', 'Harley-Davidson ने 2.5 लाख तक घटाई अपनी बाइकों की कीमत - अमर उजाला', 'Mahindra Racing wants you to design the livery for their Season 4 Formula E race car! - Overdrive', 'Airtel offers 18GB free data for small businesses; here is how to get it - The Financial Express', 'MotoGP Misano 2017: cuarta pole del año para Maverick Viñales - SoyMotero.net']"
2017-09-11 00:00:00,"['Tata Tiago EV: Tata’s first electric car with 100 km range showcased, to launch in India soon - The Financial Express', 'Tesla geeft auto-eigenaren in orkaangebied gratis upgrade voor ... - Tweakers', 'MotoGP Misano 2017: Dominique Aegerter domina en Moto2 - SoyMotero.net']"
2017-09-12 00:00:00,"['This investors meagre investment in MRF in 1990 is now worth Rs 130 crore! - Zee Business', 'Hyundai Xcent Prime now available with factory-fitted CNG kit - The Financial Express', 'Study advocates noise level reduction in tractors for drivers’ health | Mint - Mint', ""Leon Daniels to leave TfL by year's end - Motor Transport"", '2018 Yamaha Star Eluder revealed - Overdrive']"
2017-09-13 00:00:00,"['Newly launched Nissan Micra Fashion Edition is inspired by UCB - Motoroids', ""Apple iPhone X or a new motorcycle: buyer's dilemma - Overdrive"", '2017 Frankfurt Motor Show: Kia Stonic compact SUV could be India bound - Overdrive', 'Toyota increases prices up to Rs 1.6 lakh as GST cess undergoes a hike - The Financial Express', 'DHL Supply Chain wins uniform and equipment deal from West ... - Motor Transport']"
2017-09-14 00:00:00,"[""TVS Victor Premium' edition launched at Rs 55065 - Deccan Chronicle"", 'Jaguar Land Rover unveils Formula E contender I-Pace e-Trophy electric race car at Frankfurt - The Financial Express', 'Activity in brain between seizures tells potential treatment for childhood absence epilepsy - Hindustan Times', 'Apple iPhone X: Smartphone launched, you must check out price, specs; top 10 key highlights - The Financial Express', 'Bajaj looks at entering EV space by 2020 - Autocar India']"
2017-09-15 00:00:00,"['On top of the world: TVS Motor Zest city scooter riders scale the Himalayas - The Financial Express', 'TVS Motors Announces Festive Season Offers: All Details, Prices ... - Motoroids', 'Spike in petrol, diesel price fail to arrest car, two-wheeler sales - Zee Business', 'Custom Built Bajaj Dominar 400 Is Made For The Beaten Path - Motoroids', 'Spar wholesaler James Hall & Co buys new Volvos - Motor Transport']"
2017-09-16 00:00:00,"['Tata Motors and Ashok Leyland slug it out for M&HCV supremacy - Autocar Professional', ""Emissions, safety & electrification power SAE India's seminar - Autocar Professional"", 'Taking flight - Long Island Business News', 'Neuvorstellung Yamaha X-Max 125 (2018): Updates für den Yamaha-Roller - MOTORRAD', 'Este es Jock y con 101 años sigue conduciendo su scooter a diario - SoyMotero.net']"
2017-09-17 00:00:00,"['BMW-TVS bikes: Akula 310 likely to be launched in November, G ... - IBTimes India', 'VIDEO : TVS Apache RR310S Test Mule, Clocking Over 140 KMPH ... - Motoroids', 'Mahindra to launch new SsangYong Rexton, launch in 2018 - The Financial Express', 'Infiniti’s Prototype 9 is a Retro Dream Racer Come to Life - Robb Report', 'Ngojek Online Pakai Yamaha Nouvo Modif, Zaki Diajak Selfie Mahasiswi - Tribunnews.com']"
2017-09-18 00:00:00,"['TVS Motor to roll out electric two-wheelers soon | Mint - Mint', 'Stock market prediction for September 18-22: Satish Gupta - Moneycontrol', 'Levels of Performance: How TVS turned the street-friendly RTR 200 ... - Overdrive', 'Maharashtra to give dealers authority to register vehicles; delivery time may reduce from 7 to 2 days - Hindustan Times', 'Sahara group Aamby Valley auction: Setback for Subrata Roy, just 2 potential bidders emerge for Rs 37,392 cr project; names under wraps - The Financial Express']"
2017-09-19 00:00:00,"['TVS Motor to launch electric bike & scooter ""soon"" - Report - indianautosblog.com', 'TVS undergoes internal restructuring - Autocar India', 'This US cruise-bike maker plans to make India a hub of 300-700cc bikes - Business Standard', '2017 Benelli TNT 300 ABS launched in India at Rs 3.29 lakh - Autocar India', 'Google launches Tez mobile payments app in India; enables transactions directly from bank accounts - Zee Business']"
2017-09-20 00:00:00,"['Flipkart Big Billion sale: This is how you can get Samsung Galaxy S7 for just Rs 5,990 - Zee Business', 'Mercedes-Benz announces its 2018 products; lines-up A-Class sedan, G-Class facelift and 8 other vehicles - The Financial Express', 'Renault Duster Sandstorm edition launched in India at Rs 10.9 lakh - Overdrive', 'Genesis G70: Everything you need to know about the BMW 3-Series sized luxury sedan - Overdrive', ""Tenka Labs Circuit Cubes: A Simple and Affordable STEM Starter Kit - Tom's Guide""]"
2017-09-21 00:00:00,"['TVS Apache RTR 160 and RTR 180 get matte red colour option - Overdrive', 'TVS Mengembangkan Skuter Listrik Berbasis Jupiter, Siap Hadir ... - Naik Motor', '2017 Triumph Street Scrambler first ride review - Overdrive', 'Jeep planning a new compact SUV for India to take on Maruti Vitara Brezza and Honda WR-V - The Financial Express', 'Tata Nexon 2017 Diesel Std Interior Car Photos - Overdrive']"
2017-09-22 00:00:00,"['TVS Motor Company introduces new Syrah Matte Red Series for Apache RTR 160, RTR 180 - The Indian Express', 'TVS Apache RTR 160, 180 get the matte red treatment - Autocar Professional', 'TVS introduces Apache RTR 160 and Apache RTR 180 in Matte red colour - Moneycontrol', 'Tata Nexon launched at an aggressive price: Check price, review, features, specs and images - The Financial Express', 'Five things to check before you take delivery of your dream car this Navratri - Overdrive']"
2017-09-23 00:00:00,"['10 women on a TVS Zest tackle a treacherous terrain and emerge winners - Business Standard', 'VIDEO : New Advertising Campaign For TVS Jupiter Classic Launched - Motoroids', '2017 TVS Apache Matte Red launched at Rs 77,865 - Autocar India', 'Skoda Kodiaq Specifications Leaked Ahead Of Launch Next Month - Motoroids', 'India bound 2018 Honda Goldwing Images leaked: Honda’s most expensive bike to be unveiled in Tokyo next month - The Financial Express']"
2017-09-24 00:00:00,"['Electric Peugeot 208 Will Be Showcased At Next Year’s Geneva ... - Motoroids', 'TVS Apache RTR 160 and 180 get a matte red colour option - autoX', 'Renault Captur India unveil: Top things that make it a worry for Hyundai Creta and Maruti S-Cross - The Financial Express', 'Jaguar xE 20d Prestige: First drive with the new luxury sedan - HT Auto', 'Chip Ganassi Racing to downsize to 2 cars in IndyCar in 2018 - FOX 59 Indianapolis']"
2017-09-25 00:00:00,"['TV ads increase with approaching festival season in India, cliche but ... - Indiantelevision.com', 'Festive sales: Ecommerce firms Flipkart, Pepperfry, other warehouses invaded by droids - The Financial Express', 'First ride: BMW G310GS - Canada Moto Guide', ""East Sprague Avenue has seen its fortunes rise and fall. Now it's ... - The Spokesman Review"", 'Ngắm xe đạp bọc da rắn, mạ vàng ròng quá đắt tiền - Dân Việt']"
2017-09-26 00:00:00,"[""Watch Dhoni ride 'the most stylish bike' in TVS Motor's new ad campaign - ETBrandEquity"", 'Top 10 selling motorcycles and scooters in India in August 2017 and there’s a moped too! - The Financial Express', 'VIDEO: TVS Launches New TVC For Star City+ Dual Tone Special ... - Motoroids', 'Nissan India announces senior management changes - Autocar Professional', '2017 Ducati SuperSport S first ride review - Overdrive']"
2017-09-27 00:00:00,"['Jupiter drives TVS Motor to second spot in scooters - Business Standard', 'TVS Jupiter Crosses 2 Million Sales Mark in 4 Years - ETAuto', 'From investment in REITs to trading rules in commodity derivates; Heres what RBI directed banks - Zee Business', 'TS Govt is implementing the ideals of Konda Laxman Babuji: CM - The Hans India', '2018 Porsche Panamera Turbo S E-Hybrid Sport Turismo revealed - The Financial Express']"
2017-09-28 00:00:00,"['TVS Logistics ferries know-how - Business Standard', 'TVS Jupiter clocks 2 million sales in four years - indianautosblog.com', 'MG Motor India to takeover General Motor Halol plant,first car to roll-out by 2019 - The Financial Express', 'India takes a ride with e-rickshaws - Nikkei Asia', 'Ab ki bar, Electric car…so says Modi sarkar! - The Financial Express']"
2017-09-29 00:00:00,"['TVS Jupiter hits 2 million sales figure - Deccan Chronicle', 'New Maruti Suzuki S-Cross officially unveiled - Business Standard', 'Toyota Etios Cross X Edition Limited edition launched at Rs 6.64 lakh: bookings to open pan-India today - The Financial Express', 'Royal Enfield twin-cylinder motorcycle to debut at EICMA - Autocar India', 'Yamaha MOTOROiD planned - Visordown']"
2017-09-30 00:00:00,"['TVS Jupiter Sales Crosses 2 Million Units - Outlook India', 'India Sales: Top 10 motorcycles – August 2017 | Hero Splendor, HF Deluxe record best-ever numbers - Autocar Professional', 'Upcoming 125cc scooter from Hero MotoCorp will have classic design lines - Report - indianautosblog.com', 'Bajaj Offers Festive Discounts Of Up To Rs 2,100 - Outlook India', 'Renault Captur 2017 Review: Will it steal Hyundai Creta’s thunder? - HT Auto']"
2017-10-01 00:00:00,"['Maruti Suzuki Alto 800 Utsav Edition launched at a price of Rs 3.94 lakh - The Financial Express', 'Porsche 911 GT3 launch in India on October 9th, 2017: Priced at Rs.2.2 crores and now makes 493 hp ! - The Financial Express', 'Joan Pedrero y Carlos Checa se llevan la Panáfrica 2017 - Motorsport.com - ES', '不打折的智能尊貴享受- BMW G30 520i M-Sport 試駕 - 7Car 小七車觀點', 'Teresa Guilherme está de volta este domingo. Ainda se lembra como ela era? - N-TV']"
2017-10-02 00:00:00,"['Honda Cars sales up 21% at 18,257 units in September - Zee Business', 'F1 2017: Max Verstappen wins Malaysian Grand Prix - Overdrive', 'Bigg Boss 11: Social media sensation Priyank Sharma says you can’t reach your goals with this advantage - The Financial Express', ""Too much screen time could harm children's eyesight, specialists warn - CBC.ca"", '新增入門2.0 自然進氣動力車型，全新小改款Lexus NX 正式公布國內 ... - 7Car 小七車觀點']"
