,Y,X,alpha,beta,t-stat,p-value,r-sq,ADF p-value,Coint Strength,Coint Strength p-value,Coint Strength Rsq
1886,ACGL,BCE,-1.590406890202038,2.7459773887578267,123.38308349893376,0.0,0.8582170835531155,0.0060719403711892,-0.008014680584044049,0.0009312243892161228,0.2427731138464504
1920,ACGL,CB,-0.1677996704954532,1.14278027705228,170.09753318221655,0.0,0.9200271450946892,0.0178636566050336,-0.008576936822254001,0.0006856086228965438,0.5344951720557083
1923,ACGL,CCEP,0.0699103345262483,1.07502226772004,138.0843395906799,0.0,0.8834692425467328,0.0131758720301596,-0.0022335431936019922,0.04124513539920338,0.2649400020735878
1932,ACGL,CHKP,-0.084498612883049,1.3038223955424804,98.78900603755234,0.0,0.7950997926210754,0.0491681361361313,-0.0070031213205258075,0.0014284280541666825,0.10005564061384808
1933,ACGL,CHT,-0.7089289710628776,2.091696151312742,102.27946683749002,0.0,0.806181975573043,0.0240515279613779,-0.00717064027630563,0.001666636701402498,0.07961540775741904
1937,ACGL,CL,-1.237844058924276,1.9991696705197124,87.98011901865115,0.0,0.7547657675623607,0.0309975756962575,-0.004623936265278563,0.016146040348301173,0.17328326172593644
1959,ACGL,CRH,0.2759646517731569,1.009364939410893,101.10782107352227,0.0,0.802556039364633,0.0422745689159123,-0.006645380771290937,0.0011617183440386337,0.24569302459931608
1972,ACGL,D,-0.7996760499526967,1.756901038507359,115.31438880682668,0.0,0.8409476938800676,0.0074683926067366,-0.004426190636415344,0.05620257001699634,0.2229199548195816
1987,ACGL,DLTR,-0.0015055734730733,1.111099691675217,84.88982509793686,0.0,0.741289276951208,0.0092612261629861,-0.007083239187170397,0.0003355936576082856,0.07983141941109251
1989,ACGL,DOX,-0.182739627511295,1.095312513678155,117.4802280672392,0.0,0.8458625335244196,0.0431673255583352,-0.006632472056109646,0.0038479194559814527,0.25953387978876097
1992,ACGL,DTE,-0.0307059848707388,1.0488042557618518,159.22484929004872,0.0,0.9097516730922864,0.0240637910509955,-0.007190914723172563,0.00042687350969309505,0.3293118857619881
1993,ACGL,DUK,-0.4494192546769815,1.6332821743718078,125.59547360492952,0.0,0.862487323744222,0.0093088935655877,-0.007317974142279136,0.0026137657736254286,0.25859588718150894
2002,ACGL,ED,-0.5409064893199813,1.8277085408345664,122.45116228387369,0.0,0.8563619421384971,0.0013435281717057,-0.004954957893530835,0.0492727849931296,0.17166010059034198
2005,ACGL,EG,0.220794942254146,1.1072984185912649,187.14501923198628,0.0,0.9330016863053006,0.0169750372096461,-0.0005934207122038297,0.2258299104182745,0.5565214144697379
2019,ACGL,EQR,-0.3942476131650317,1.6270606072862877,119.9523907154758,0.0,0.8512149148622231,0.0142157149205237,-0.005495579967918751,0.014703858535947667,0.3119476111875922
2024,ACGL,ESS,-0.0109415809523128,1.1228203890819104,158.33744845069484,0.0,0.9088297320007258,0.0030296725280954,-0.010043953467958076,0.0004375508494899093,0.32232926702008324
2027,ACGL,ETR,0.1111839953739309,1.3606910813011597,105.63858473712556,0.0,0.8160811690978953,0.0397010395667215,-0.00482359808509815,0.0171929343365084,0.31234568710272004
2031,ACGL,EXC,-0.2125063427194242,2.0553105447425755,86.79970762607358,0.0,0.7497310540242181,0.040609661898047,-0.005085429099413525,0.003722802173595077,0.2980668792518788
2076,ACGL,HBAN,0.2020621829237683,1.0057340060614417,104.55403668610164,0.0,0.8129631289594916,0.040752713757819,-0.002761087271452096,0.010287815613623607,0.34442452432628756
2101,ACGL,IHG,0.3007349058063427,1.0393358877097627,111.2980400903844,0.0,0.8312335807783786,0.0267203933903341,-0.0016377968299851704,0.021360790468762745,0.2957961104414851
2132,ACGL,KMB,-0.3852881126795446,1.2736986235244732,97.501799912104,0.0,0.7907932559974352,0.0329022266521025,-0.004988169550478051,0.01958196244525604,0.12885692305972274
2135,ACGL,KO,-0.8874390660201402,2.002260072907228,134.97251241841258,0.0,0.8786933363749128,0.0090216411372419,-0.007274146906175083,0.0031622792634203463,0.3281921217270891
2171,ACGL,MDLZ,-0.0485758171328408,1.1222852362771156,119.10508871304262,0.0,0.8494104147455193,0.0199851828491155,-0.006999135754897485,0.0030228938976650382,0.23439446519739882
2191,ACGL,MRK,0.0722562059644899,1.0354057466835185,105.838428662495,0.0,0.8166478366779931,0.0288788090939827,-0.006778013783242961,0.002685789701064002,0.14727829255681169
2226,ACGL,O,0.0493317315478357,1.0114486543685424,138.55731893817975,0.0,0.8841714701255312,0.0022261825487325,-0.008523563552950553,0.0010470977794425896,0.2860344104049962
2245,ACGL,PEG,0.1226291676836092,1.1070764917939004,127.3042185578983,0.0,0.8656614981907611,0.0188943209490789,-0.00906968327283049,0.0002867792924865024,0.23359346160787797
2246,ACGL,PEP,0.0600506648926885,1.0773431157159878,128.69266195461225,0.0,0.8681644806048787,0.0136270689519137,-0.007842156404859028,0.0015214683022191419,0.26403559869078774
2307,ACGL,SIRI,0.3364187402647436,1.0767611087861415,103.81619377271316,0.0,0.8107998612274987,0.023333362936611,-0.0009972444606699635,0.09261174948672533,0.17081036084144252
2318,ACGL,SO,-0.2259978700800026,1.6427652770956522,106.8578944919206,0.0,0.8195011867385724,0.0334831502212596,-0.005588669298228363,0.00683072899280679,0.29679467573129403
2365,ACGL,TRP,-1.1201972674028302,2.5264253108356574,82.75481602076664,0.0,0.7313998271716349,0.0161670403378966,-0.004050114995131736,0.025452657851173753,0.19587827420062576
2376,ACGL,TVE,-3.6071164230928656,4.949351167627041,84.96481594591793,0.0,0.74162781530669,0.0356208255990967,-0.005713298372136404,0.005315830256505913,0.010435461250056344
2383,ACGL,UL,-0.3340060543364307,1.4320009987120303,110.54610991650108,0.0,0.8293230750246123,0.0498944088714307,-0.005710004749933373,0.014783972020840981,0.14737858353852717
2389,ACGL,USB,-0.4762399036314472,1.390246550874377,118.40992633303438,0.0,0.8479067737728716,0.0466453164295563,-0.006737339170087898,0.0008971399960345482,0.42894218840501064
2411,ACGL,WELL,-0.4034052408791312,1.579064396284591,100.00053363933756,0.0,0.7990428643854395,0.0121365320003824,-0.007890212544861228,6.521133741774625e-05,0.28463670505273686
2418,ACGL,WPC,-0.1162246693845028,1.030428341160555,136.70694264554427,0.0,0.881389118768137,0.0059912286648279,-0.007946145579441847,0.0013164949724617887,0.3381463308059236
2425,ACGL,WTW,0.3329505944938735,1.0960819975999727,102.44146198931816,0.0,0.8066760655668541,0.0382646590400679,-0.006024321760115845,0.003160337678842036,0.2646952950542598
2437,ACM,ADM,-0.1781586802644725,1.0903415469480164,102.15228935353625,0.0,0.8057928587954455,0.0189752086850158,-0.005618549611089689,0.027710748056668323,0.230001662085916
2545,ACM,CM,-0.2776924753009113,1.359019102279849,108.0905077604717,0.0,0.8228693348017435,0.0478208524999685,-0.0066005123912421335,0.010732174155280407,0.2777121669412541
2672,ACM,GM,0.2268697969027382,1.013433065565219,106.38299034890645,0.0,0.8181797234278887,0.0035332395303369,-0.002601657639862337,0.016779182022347315,0.22753761739297118
2698,ACM,HUBB,0.1490801642254208,1.0871437981611094,169.11967041327958,0.0,0.919174618066014,0.0015348755303122,-0.0017412485842243557,0.04755926093288929,0.3288123949172099
2749,ACM,LH,-0.0278241557809009,1.0104697246519734,108.9163949143852,0.0,0.825077319942092,0.008113902491778,-0.007553780626546082,0.002604210179811661,0.1437561528689758
2838,ACM,ORCL,-0.0052551897106616,1.1599354326995734,113.02507710433748,0.0,0.8355098363780744,0.028356734806935,-0.0027325008265397547,0.004648043008770735,0.10854861985880371
2865,ACM,PNR,0.3885000660939648,1.0116193926542436,119.62251027782035,0.0,0.8505160166169762,0.003265981073791,-0.0011209783014609655,0.10582280847719354,0.2932877883697682
2963,ACM,TM,-0.6099896770171815,1.1553825884265982,91.51625768923483,0.0,0.7690589585916139,0.0116851546404252,-0.004997443089273261,0.04488016813879759,0.12861614279592848
2981,ACM,TU,-0.5577025997464603,1.4011334980304468,109.04715558305946,0.0,0.8254233829778357,0.006869624568704,-0.008083751872616982,0.004087844045787473,0.15740182608581244
2993,ACM,UPS,-0.1088290816392661,1.127002890440902,121.07025302859203,0.0,0.8535492286361153,0.0274671877865896,-0.0058535010260443885,0.0004432241430700922,0.11905417912832572
3053,ACN,AJG,-0.0736298275285647,1.286281905565178,336.8135737696203,0.0,0.9783111843695876,0.0029099944415365,-0.008850903130734347,0.007401144437687824,0.3293894463666903
3073,ACN,APTV,0.8456852841681473,1.0869242792700162,137.21884570970462,0.0,0.8821683549923494,0.0269585706160864,-0.001340585206294081,0.00036325682506916713,0.21750693304768465
3074,ACN,ARCC,-2.111237651005069,2.8887297733455446,182.96046401829705,0.0,0.9301185677445658,0.0490948792527578,-0.00019235343012610632,0.9248068196982946,0.17770839963121954
3086,ACN,AZO,-0.6950287771897363,1.5327974165919385,168.50100815707222,0.0,0.918628400973774,0.0292053721608322,-0.0037291151195149056,0.049512783219405714,0.1629435507682757
3116,ACN,BN,-0.7908606069893641,1.379782384693449,247.30605423408608,0.0,0.9605027284715626,0.0016741893966625,-0.0036697718282406844,0.13392666578341375,0.3288822982831848
3120,ACN,BRO,-0.0979832407915578,1.2798571737996367,299.068897927587,0.0,0.9726503216289928,0.0033382163874951,-0.0062344838656521176,0.03170064063521635,0.3467120575741297
3133,ACN,CBRE,-0.4382141192381387,1.3824354899548257,168.7548432801583,0.0,0.918853160278707,0.0125038489431333,-0.002040331886634891,0.2402126433485412,0.3018357828387912
3165,ACN,COST,0.0688028316025328,1.0356703512989205,316.57529835512827,0.0,0.9755195213902036,0.0003883819682442,-0.011716654271810102,0.0004315119535082569,0.22874964037349155
3175,ACN,CSL,-1.1083429735217598,1.638907114607116,180.27804890061967,0.0,0.9281739986712771,0.0125315291102169,-0.00210855228584127,0.2577365289252496,0.2900372020890932
3192,ACN,DGX,-1.650679150976976,2.771411404880192,164.3793715588711,0.0,0.9148484577639346,0.0213413854207212,-0.0009651190552430977,0.6029611819813616,0.1666553251498043
3193,ACN,DHI,0.0286405898300481,1.051908320251981,238.63149599014488,0.0,0.9577026507599142,0.00072514482034,-0.007535090234856765,2.5016343420784803e-06,0.1750916224715805
3199,ACN,DOV,-0.4888683620036645,1.601588503818717,228.48391638467388,0.0,0.9540386587354184,0.0254792768080421,-0.0036534703324932853,0.10705883977558237,0.32808373199341123
3215,ACN,EFX,-0.3642891650954515,1.0565289241021183,162.70108397694716,0.0,0.9132358989047864,0.0475544539497537,-0.0015766598215288207,0.3676866563030452,0.24265377792894016
3218,ACN,EL,0.2841711865965777,1.1139352358229455,309.2190385134144,0.0,0.9743711019423416,0.002438307797538,-0.00994913506881515,0.0014767523646887963,0.2882521518520851
3243,ACN,EXPD,-1.047365965223376,2.5367891321894813,280.95639769458967,0.0,0.9691227284935152,0.0007825414479259,-0.008981354120412205,0.002484882667340396,0.22895486829745637
3247,ACN,FAST,-0.7550714324203368,2.4721239844434177,167.16288132497235,0.0,0.9174284396333718,0.0376364563940495,-0.0039045484099479184,0.028095983193408967,0.25507795741177397
3250,ACN,FDS,-0.4691422740165358,1.4829835189290117,224.88531900907333,0.0,0.9526261917420732,0.0317051913952123,-0.004075488714950245,0.06817436947454716,0.3265385074491386
3253,ACN,FERG,-0.7001743441371835,1.4331987524448286,198.3397940477568,0.0,0.9399096957214708,0.0029413080806752,-0.0036320989321979094,0.1290457993194639,0.024219576636472895
3303,ACN,HUBB,-2.3192187725047586,2.702417553057168,158.87517915312728,0.0,0.9093900139190096,0.0224572580388625,-0.0011495983102623212,0.4928243915732732,0.2762190519844654
3329,ACN,JBHT,-1.6677047703821668,2.07464952316764,179.82030093192,0.0,0.9278342778080696,0.0023042204481683,-0.004158655915786422,0.03803058892284591,0.1747854228059479
3330,ACN,JBL,-0.8004314900607338,2.560456519218758,146.1684992529469,0.0,0.894682757172369,0.0108130619488382,-0.003086315707742885,0.04977876725608559,0.25641120509278914
3350,ACN,LAMR,-0.9547878592236042,1.4571320025721557,158.25648075857498,0.0,0.908744933813196,0.0344011135686303,0.0002778928725423067,0.8730812784172144,0.2165606933876838
3353,ACN,LEN,-1.2083486368037584,1.569430065159461,133.64100474806472,0.0,0.8765639213136629,0.009091014457666,-0.001961629579159848,0.20762073507335085,0.1487346951693549
3354,ACN,LH,-1.6647005395702026,2.8063780256778545,205.6555077783267,0.0,0.9438731180141036,0.0011524310729388,-0.003002682163412849,0.17819472885945942,0.20782035602403737
3374,ACN,MAA,-0.854947794639417,1.9791662556616176,216.47081512293497,0.0,0.9490628927207808,0.0072587210474456,-0.004565613643113066,0.04582708838374089,0.2417444562577158
3379,ACN,MCHP,-0.0392859412537747,1.267401634050087,202.3182532350688,0.0,0.9421142796311546,0.0268079910148979,-0.00245853224312592,0.252000362995642,0.24454953631736764
3392,ACN,MLM,-0.6039271639358168,1.379372140995035,148.97704194385324,0.0,0.8982158803009465,0.0431200988583384,-0.0008238285954004936,0.6239683150068197,0.1819902075420825
3393,ACN,MMC,-0.5020885521665712,1.3121917963424097,306.9376362634209,0.0,0.9739986407588308,0.0455520892856747,-0.005368722802806059,0.06436041979953203,0.3796719225976103
3398,ACN,MORN,0.0528276440280707,1.5066360806546872,217.9682853721784,0.0,0.949725311724998,0.0089491031153529,-0.007676697345504972,0.0010600143719627052,0.21093160712812098
3404,ACN,MRVL,0.7880332803295256,1.34281559966926,148.1089576111415,0.0,0.8971423289420125,0.0206733637930364,-0.005937817147651391,0.0005441227803985479,0.13519425957790643
3432,ACN,NVO,-0.647835275658023,1.3372547304118467,154.51480462412084,0.0,0.9046981170021776,0.0411727128049426,-0.0037600272165647652,0.03367910566208329,0.14721683383024708
3433,ACN,NVR,0.1424425475146198,1.0304141465006045,190.1417514100486,0.0,0.9349606289637786,0.0113189360230762,-0.004277292723657169,0.0018520098078685615,0.16195453736220533
3443,ACN,ORCL,-1.759161069979784,2.4596256494148707,204.857582836752,0.0,0.9434598048082472,0.0043377819059484,-0.007015070479688794,0.0014037368289641302,0.2266848576239232
3451,ACN,PAYX,-0.7182519142603835,1.5211078823347317,258.51647816904307,0.0,0.9637324667578068,0.0126946364370117,-0.004578825140129978,0.05010229889204235,0.4359319076534227
3458,ACN,PFE,-2.706505245285258,3.019612332840496,119.37751266040192,0.0,0.8499939508105911,0.0277378058109204,-0.0004868435083846955,0.7365229146770665,0.10551882191287232
3464,ACN,PHM,0.8876229557913259,1.1360449774219703,159.8904437207209,0.0,0.9104343261884176,0.0074456421911929,-0.0011028002748458064,0.000729592869880285,0.16958212582154875
3467,ACN,PLD,-0.1149618205454405,1.226186616032794,360.2660357370757,0.0,0.9809911245074316,1.171068169370012e-05,-0.017720867497366684,7.451044476270626e-07,0.30690756762854143
3495,ACN,ROK,-0.5757455178843316,1.5709747012374295,226.72560548507084,0.0,0.9533563925577168,0.0081168722394669,-0.006375772029844235,0.006538311848283608,0.27063923988048166
3500,ACN,RS,-1.1696007835283757,2.256410832726542,174.79228383265925,0.0,0.9239430867190036,0.0290619536732126,-0.0009461121480253006,0.6144281000930322,0.2389473495369917
3530,ACN,SONY,0.4609555950055836,1.1156592322675285,260.395871599299,0.0,0.9642354397080934,0.015235300775071,-0.006223951742650996,0.02934522410638009,0.17389690866287988
3556,ACN,TECH,-0.5649944126330528,1.006887708287433,210.9730421412672,0.0,0.9465173826226524,0.017694682894696,0.0006610867604209025,0.41896910000985044,0.16399312833604818
3586,ACN,TU,-4.594700486513779,4.762068130052616,174.08997030062946,0.0,0.9233753076657916,0.0105555191809197,-0.0010847534515859895,0.5758364575202515,0.18420876640908457
3634,ACN,WSO,-0.4458137288991001,1.2492587868599412,232.84266389109445,0.0,0.955667747298441,0.0306952646439823,-0.004040101378003558,0.12055027326362176,0.14978390075495507
3645,ADBE,ADI,-4.243190853136578,4.126057624504836,226.89294537548267,0.0,0.953421965638182,0.0035431735541463,-0.007718942650123727,0.0018296509028754738,0.2947242136489042
3648,ADBE,ADSK,-1.273736108606449,2.174588712188872,296.6580758671024,0.0,0.972216396066506,5.6401760849447774e-05,-0.014686005675567347,1.1434831687821226e-06,0.37571298714656254
3649,ADBE,AEE,-6.8079198395790295,6.457100067474975,134.11666854378464,0.0,0.8773307210631925,0.048500923217548,-0.003574272000326132,0.04145718920711493,0.06758019823697436
3657,ADBE,AJG,-3.716955003465182,4.324511954299828,269.4886160587208,0.0,0.9665287510071036,0.0251118542967869,-0.007139238539990105,0.023284568412852088,0.18791978034570667
3658,ADBE,AKAM,-8.8499665639243,7.617796732043642,112.004642788411,0.0,0.833001771643942,0.0198584277330733,-0.002869419909919201,0.047065572958696,0.1378988902456033
3665,ADBE,AME,-6.31929869253278,5.248473598030263,212.4570508398806,0.0,0.9472226285496912,0.0023725164469725,-0.007269165773755374,0.003964674512890514,0.17164421908432648
3668,ADBE,AMT,-4.141888320834116,4.097115483329281,189.0195987994824,0.0,0.9342370336876836,0.0078044228598444,-0.0073461621897626065,0.0010009343721359852,0.18915350924527008
3670,ADBE,ANSS,-2.4352212903850674,3.4484791470839284,302.1130648768556,0.0,0.9731840036597748,0.0062076133379616,-0.00790753316030813,0.0032443179430102077,0.5224690799441553
3671,ADBE,AON,-4.51211958116417,3.751743169233894,184.3105323504996,0.0,0.9310682654712826,0.0156174600432811,-0.004169794353577953,0.06641471933234984,0.12281817484346258
3674,ADBE,APD,-5.161241936169478,5.098364044438667,189.8977824954084,0.0,0.9348043068130556,0.0034646277198205,-0.007647142534624623,0.0009042556356117544,0.14428397395697223
3676,ADBE,APO,-2.0946337419780625,2.1246035934833007,192.0722985525194,0.0,0.9361784755294538,0.0061027636518703,-0.0067434468392184015,0.003577379527148298,0.15758227742376074
3678,ADBE,ARCC,-10.14499935653108,9.476679032619138,132.64064789640705,0.0,0.8749287707810883,0.0344544395440613,-0.0027304106899921888,0.11414037380795218,0.07707365136095501
3679,ADBE,ARE,-6.603340206324154,6.659440285014527,188.0866858951097,0.0,0.933626452661103,0.0127549974868611,-0.00662196825146336,0.003231436571510657,0.17091273910265492
3685,ADBE,AVY,-2.531690877456079,2.63375092465454,167.00886772206152,0.0,0.9172886785449764,0.0377834468443866,-0.0051768776523783986,0.01394106334254765,0.09330039199743245
3686,ADBE,AWK,-3.697070577460452,3.438406247696168,224.91595812079123,0.0,0.9526384865779182,0.0006138122577595,-0.007788878213619356,0.0051919044747958595,0.09376611416683234
3688,ADBE,AXP,-8.340029295304944,7.318569193698337,107.927761779251,0.0,0.8224296646991158,0.0302385360555839,-0.001838154059714675,0.20437137979319295,0.07931649276887864
3689,ADBE,AZN,-7.76888153195841,7.181340139046111,175.3054998633279,0.0,0.9243541186568128,0.0018706860441989,-0.00911445348866754,4.3566729080166813e-05,0.07159912637674226
3691,ADBE,AZPN,-2.7383633915601973,2.316229426664371,134.94844739689557,0.0,0.8786553182862158,0.0387265584582455,-0.004032909528175503,0.016678185075854883,0.14783267023166502
3695,ADBE,BALL,-4.238652272931131,4.171859335223351,166.86641454379253,0.0,0.9171591014669594,0.021310596096156,-0.002849233855815129,0.17046434350346107,0.11707146323191342
3700,ADBE,BBY,-2.3571521827880844,3.2357050986607243,195.77305564619377,0.0,0.9384213677102404,0.000614025315938,-0.01033408955386167,2.347559260768508e-05,0.09419565639448724
3701,ADBE,BCE,-24.2126430189102,22.96990803819551,101.42614165413303,0.0,0.8035503445735046,0.0398206938874318,-0.0018215666453958994,0.18234452847874338,0.09413778273812712
3706,ADBE,BEP,-2.7589535770936395,5.196313538895398,136.8748959101421,0.0,0.8816455947400602,0.0446998902505512,-0.003674453354741263,0.037162278205609835,0.08969435712138729
3711,ADBE,BIP,-5.742408824671324,4.867640527898472,178.7083149339973,0.0,0.9269991673359016,0.0026300105002872,-0.006156086192394558,0.005960406734037849,0.09645926952943396
3720,ADBE,BN,-5.872471331716561,4.5475519810021545,161.38984872211543,0.0,0.9119449657018828,0.0261232991105596,-0.0033681642848634903,0.0834133182881434,0.17793842005038896
3734,ADBE,CAT,-6.009673630880985,8.645138243430035,117.77207553438812,0.0,0.8465084028298356,0.0320468453821711,-0.003263982228864513,0.039932211829291936,0.04158666897734564
3739,ADBE,CCI,-5.8768563093259365,4.65506559234483,238.28511575103536,0.0,0.9575848109246828,0.0001356132316038,-0.01133857902064446,6.691244918107908e-05,0.15535693483640467
3746,ADBE,CHD,-6.304955939851272,5.158302321253642,147.21056253406846,0.0,0.8960140069358439,0.0453369778283006,-0.0036737395691707774,0.05542320121219071,0.05464581043376415
3749,ADBE,CHTR,-2.24206042542284,1.71899150733618,183.9397526902665,0.0,0.930809332274593,0.0157449586127627,-0.008026216578110468,0.0003999042098883208,0.12086192847179911
3758,ADBE,CMI,-8.901135692600473,8.270145703719749,119.45420986105498,0.0,0.8501576614293168,0.0233831522899427,-0.004322687442880028,0.0073964691423725505,0.035230899754030265
